packet_count,byte_count,flow_duration,protocol_type,src_port,dst_port,avg_pkt_size,payload_entropy,connection_state,cpu_usage,memory_usage,disk_io,network_io,vm_count,power_consumption_watts,carbon_emission_gCO2eq,pue,energy_cost_usd,status
4002,3373455,3644,ICMP,53659,3711,811.1544221530279,4.75984523800718,SYN,35.51580335721605,96.79856530503993,676.4733558639147,3537.027612729261,7,1638.202228868034,76.23026678603348,1.5176809378022271,1.7827323779058248,normal
645,4269173,1662,TCP,21970,5183,741.8381627237407,2.4810096454251163,SYN,58.790282302148,43.13969133374491,550.5330962684303,1770.6626968910534,44,1545.1118242873192,156.9863675924005,1.6219107118347473,2.705163584590633,anomaly
778,6035722,4151,ICMP,1622,7265,699.0546153650112,6.678093831112539,ACK,87.1926025244672,20.822170100323355,380.5972091966294,8395.740189540751,8,1658.5711310369882,37.521420626980756,1.7349554487739618,3.239180997882991,normal
1415,9259415,3902,TCP,31340,7413,1174.0266154761632,6.415456515040326,FIN,27.598829540625065,81.91887793390565,143.511305623767,8776.146457669949,13,461.81598044054755,242.73384881121478,1.4697168817591546,3.2277444885046918,normal
4542,7011131,609,UDP,26591,6325,813.8149155407634,2.017041983760471,ACK,13.001460064682723,74.67575296120103,710.4431873507089,5451.738146065354,30,616.0724001584374,112.37113207059309,1.7619936383274784,3.370884977154827,anomaly
748,4397720,4825,TCP,27532,1836,509.2398269365633,4.246808122716425,FIN,56.32439943792693,86.11068493226965,815.5192618287688,2517.8308026338436,18,661.928224800707,54.711533180511154,1.2182150762467132,3.399550438974624,normal
445,4071028,1922,UDP,44768,272,424.32934310479357,6.423794366582349,ACK,18.47362102928751,22.25715402674632,134.56066143892946,1051.4896504169712,14,1065.35301875278,211.49574664641474,1.688100993443701,0.5553142793803858,normal
4221,7952036,1302,UDP,53217,4247,104.73360960277842,3.3613067177239033,SYN,61.42581516286876,41.078387389133674,499.621948292761,8698.587258166472,11,354.36645991057355,182.10044814333594,1.8437050348271327,0.9666445289818952,anomaly
4410,6870989,610,TCP,58336,3539,895.6329847304166,5.431747759024121,FIN,27.088622805889468,98.17388933458072,489.9977251225647,1050.9219239365875,42,832.225331222248,273.38369110329126,1.900499575553751,3.1563996126663314,normal
2552,1370277,390,UDP,40183,1927,383.4440523314996,1.351491850203009,SYN,23.86533742576184,16.64618965786098,356.41259113776795,230.482373719568,38,446.10050605015624,377.02894110368317,1.6216098463585005,2.046780219767873,normal
1869,5523567,4223,ICMP,31300,1930,264.7941869237555,5.260821323705226,FIN,40.518895733900216,67.47363109638835,791.448476437887,4747.036015652524,13,603.0491547621994,65.15868084898756,1.3816056782675337,3.8166297100757602,normal
767,6723090,3647,UDP,24695,2541,998.0534475501327,2.068570860004249,FIN,59.725983998236636,24.48126169317914,108.5344859687785,7339.583117595409,42,1442.136505661012,397.6515392029042,1.247020860542264,0.6332973184915325,normal
2832,750971,2173,TCP,17474,5795,1037.7534238412459,6.814083275801159,SYN,54.98644962198199,50.515741621971884,212.96903262336912,4629.6163443227015,44,1724.1411970028341,22.882090138838258,1.4110028775897003,0.9656997421584913,anomaly
4996,8223502,4365,ICMP,15932,3869,1140.6245937736157,3.488146245063349,SYN,25.228713246263073,80.25045493377311,11.58674122932168,608.9650091667074,33,143.52114653464932,227.11993222296542,1.5859769358389957,2.796738565758,normal
3627,7750972,1108,ICMP,58299,5248,780.1864996909577,2.97087703909737,SYN,89.22055077088424,49.37001920302608,379.2555342021847,6931.288222876046,13,1175.2042303745006,297.84084057408216,1.2766972015924045,2.508732616146814,normal
193,4461276,375,UDP,45382,6869,1346.3791775456355,6.886222836980395,ACK,11.878315003784902,80.7426876378791,298.2663862213683,6459.0929435227235,25,168.51354791830755,478.9293498385008,1.9572634151237835,1.339321798343683,anomaly
3190,7457688,2580,UDP,50071,1078,1407.6969924274304,1.3510081615026714,FIN,4.907288744359194,43.207155638594244,868.3240439205749,6847.144338133094,24,261.97356552194555,291.22228316612836,1.9074218859856185,2.0476327850907405,normal
4541,4076837,3429,TCP,36542,3558,1220.6878626991097,3.7762615953404133,FIN,60.66792067121356,99.93594005713325,748.3521416353933,2190.9046643555894,29,1439.6596657668072,87.78710470298041,1.1296614753788883,0.18455657750269885,normal
2988,9731665,2486,ICMP,58837,6041,971.6105489118714,3.5900247840252195,FIN,13.21730963848217,44.1469951878008,93.62747459664918,7977.414250537471,36,1497.6554023540216,263.59548461851546,1.60576561840735,0.19482015889192691,anomaly
3686,2234706,800,TCP,32236,2342,490.3953827072236,2.9936026197468557,SYN,50.98419061361715,15.788568385144815,743.5463559117467,4843.76529630652,6,1646.5632790283175,203.93413412379394,1.810377911221952,0.4836857440961096,anomaly
3272,6095645,3579,UDP,43708,206,1475.2701363493206,7.382280324010339,FIN,95.22555515655363,40.78508204927564,678.6462192053615,5409.8928248453585,18,1001.0588723635793,244.8842281241194,1.3208527639406062,2.888194341470797,normal
1217,8875365,756,ICMP,7830,968,447.4974424283106,6.256498754617056,FIN,70.15944687382623,74.51672527958078,288.90703086432643,5503.717095577066,28,1733.6342158307575,106.57753718295275,1.5715066091534695,4.319944908919637,normal
2666,2055376,322,TCP,40221,2310,343.85253688612505,1.4474621493435715,SYN,62.12820145937828,84.94583801810423,25.306166957563946,2939.3837270048903,5,416.9927541190862,255.4052507325232,1.4653926941684412,1.3085142134052796,normal
1112,1186111,4643,TCP,41915,4379,691.123464990545,6.002812146044679,SYN,57.905717262355786,46.550226618449976,124.01077737482535,2576.327632936719,18,574.4611859065051,83.51948450252965,1.276891637796269,0.17935975031986703,normal
2206,4962828,930,TCP,62353,6113,132.41882753296326,4.691093931901557,FIN,18.774385967759684,59.853207264785524,257.44167377237375,147.18469176721038,37,355.55408044374553,374.5811095385262,1.6532636454882406,3.5460492392410394,normal
3032,7733752,1087,TCP,19039,4637,1468.8169737740966,7.306075260811054,ACK,43.83213463818233,84.64411671480273,818.4561424907821,4026.4423863484635,7,1615.3207951055656,301.014067510543,1.9943229578661479,4.278207672635282,normal
3344,2393919,2839,TCP,64823,7126,903.228656803816,3.1906193214385095,SYN,34.90982722930949,81.54107181983366,470.65969764873057,4902.519540996748,9,534.4827249345759,48.478568879973814,1.4287585342519504,0.6994821984628776,normal
4779,1501948,2391,ICMP,40244,7865,857.5805329130541,5.0191339972670805,ACK,95.35435789998421,66.11466663075214,919.2115711944597,7453.757081987456,35,395.4713612407617,445.9110892852001,1.5971411074380204,1.934881002742597,normal
1206,6328090,3628,TCP,18182,5680,1000.9046058545938,4.505286923186902,ACK,24.989702905701776,81.68768332083464,791.2569748538169,759.6069133485698,12,1283.9103064173069,312.0260062616628,1.3950692134593505,0.8020968345451218,normal
782,4108834,807,ICMP,16480,4898,770.6842892769496,4.42692634359324,ACK,47.680120768209086,58.015165078495066,294.23709804556677,9247.495182747243,46,246.45585008528138,164.8924570126374,1.8892537551222472,0.5407235787407324,normal
4380,2409630,4453,TCP,28612,7274,96.4920997870853,4.192737796620488,ACK,93.86985696434876,1.4601687236027832,846.9085350147078,2713.1888356457107,40,185.31052671832782,32.364775768382046,1.878142430381324,3.2443610069871287,anomaly
4896,9984526,282,UDP,63600,4650,937.8513688185753,2.439406328725969,SYN,79.12888459149218,5.085411655820097,125.55759200664947,3730.534832269653,44,302.7635322496719,319.7910809281002,1.2608960491531733,4.838007016128875,normal
1003,5838196,3020,UDP,23515,229,1088.4521215868244,6.289969457446749,FIN,96.48700868915789,98.00103152458013,45.75634524946304,578.7884093930918,39,100.45767957561843,192.98572806068506,1.9099539868142545,3.3940464718476036,normal
2589,8096213,4825,TCP,25212,2113,654.286137904877,4.1593522291750205,FIN,61.224695259552114,15.354212158267815,612.4527397041826,6566.050467099421,24,1424.2812930214056,454.7328713904589,1.2363578399504604,4.924225167410015,normal
3374,2703994,1783,UDP,28103,3558,1148.0785795032298,7.70961392501824,SYN,34.04489861984747,41.047124473522814,348.32560453084227,7118.335694159682,9,1168.2471112575095,27.09013802994553,1.1858959636628008,2.177632427590754,normal
3351,5920626,2557,ICMP,59854,1583,379.1518840407099,2.8256589903494342,SYN,82.83832777094185,93.44731622598682,336.1314297960207,9295.033051168679,12,498.7627071716754,29.160193317699235,1.6876411541313787,4.490370246248527,normal
1592,5558805,3174,TCP,5043,45,370.85105704596685,5.779206877389288,ACK,29.854170865963688,20.308908988571893,690.3361042703706,3434.607132820765,36,542.7094011574321,475.15665058439834,1.4473136952829055,1.03337028108486,normal
1241,4903444,4790,ICMP,13443,7453,284.05463214698227,7.585019557473759,ACK,17.312507389276707,84.53534310218357,851.6027895446747,2647.950425794511,37,1640.8403370930753,482.7882333829581,1.5776665341156837,0.5983427913838576,normal
3043,193512,4727,TCP,34721,194,589.3924016942847,5.644208261112648,SYN,70.92259258986172,82.00848924779946,328.95375028679945,7288.256385351619,9,1053.4582201345706,23.593691118592915,1.6873137037437171,3.5155750540530573,normal
2731,3715379,956,UDP,20420,5655,1278.167451314171,7.098910353321762,FIN,64.25661068990158,98.64663580058263,331.7636838022758,7097.328795584986,39,1427.2038784553054,360.8562851212505,1.1475535140136865,1.8633275710045527,normal
1267,5846447,2675,ICMP,55200,1354,1250.4724901161433,6.792366718299043,ACK,88.01594135694414,28.886501531168665,538.5125288994632,9377.52817274853,46,960.2353574223396,118.53247764113183,1.363657853981894,1.5952611377080372,normal
1590,1550420,516,UDP,40056,341,605.0951015470805,3.520824008423027,SYN,96.23055102378902,32.217210182634446,656.6517660596354,2132.654379909511,22,551.6642494395053,353.6824554801755,1.5148156805919804,3.3596900842083137,normal
3286,3346647,253,UDP,30916,5718,904.222167171343,5.200867579576475,SYN,85.86256113523085,90.38492210472086,210.87673759962607,7082.396964675899,17,1943.765321297523,435.679070362412,1.3399286688253387,1.6740853684297456,anomaly
2436,8313934,515,TCP,8997,5274,1095.1836588886276,2.093829378679489,SYN,6.942157961238805,24.173826861025677,913.5523613827539,761.998914174607,33,1174.730370413255,59.40742464251494,1.144074245856969,2.8670652795201215,anomaly
3769,3901379,4527,ICMP,43489,4170,399.74982321063334,4.748681178869196,ACK,66.78682986524456,55.24219474172379,657.872358613492,4855.644256896465,47,348.8656171590336,126.99554421340059,1.178008915907948,1.5042809802439088,anomaly
1438,3805409,3168,UDP,22137,4067,293.80457454738325,2.6129538027003605,SYN,78.68850887354053,71.02715095991456,628.9101932544172,1281.9686949305126,24,871.5710801494229,21.798057479982468,1.8215730818783602,3.9209503651741446,normal
1906,6723055,3600,TCP,58137,5682,1459.539190157851,6.2061577046671195,FIN,98.21094371066748,27.916540281025682,905.1536797070905,6566.145282135271,15,725.7410826991113,31.47662426777599,1.9202480832916335,1.5688178190716238,normal
1415,9036949,1882,TCP,12160,5725,945.4581041539468,4.696408953244872,SYN,38.09146865175074,93.90288159903112,908.1924297885323,6054.52094074769,29,506.7661903181906,24.51275052670935,1.237009972187404,2.6796207810361388,normal
549,1521982,3803,TCP,20227,7718,1473.0527966588127,3.8785915384216234,ACK,17.81827713984364,66.90405725931811,144.1946194202244,583.4460429343134,32,1873.535979556493,402.3343546489431,1.3243357615623372,0.12564865764808858,normal
1730,6282646,1202,UDP,63526,3247,539.7461813417322,2.881579673168843,FIN,85.44037311792489,5.666791518712679,153.62474894006857,3264.216443589086,33,1773.7479913735299,156.16341243108056,1.6870244642579628,3.96073660895838,normal
560,3999422,4435,TCP,32309,1892,1069.3959649624908,7.990889372889008,FIN,32.42920761962298,14.438015594830478,764.3292119507462,4010.832959539852,29,478.3795213882212,251.67360539027464,1.9588445984832026,3.1054854963616605,normal
4362,6427288,4755,ICMP,24063,6831,372.7752729847947,1.5019736461945288,SYN,60.221987683592026,19.887375439064797,957.3111460885308,2555.796668178348,15,769.0809892054818,396.043689162538,1.3696307382199442,0.9692629642945494,normal
1374,9591446,1474,ICMP,2208,6310,428.74024834717375,1.3049247640069401,SYN,39.599581657086986,25.25077903535152,669.8485417279769,482.8334357862203,27,1548.399244174561,252.52239472629185,1.869692263612401,1.0847131466942155,normal
1205,2165563,400,UDP,58656,5624,792.2580758409548,2.5208018034570516,FIN,40.830299419107455,73.3370596329142,417.20382862109835,3256.3367714499823,34,496.16149146640976,220.3060706860521,1.5554221800053387,1.319839663339062,normal
1877,5182377,4486,ICMP,23751,6762,513.4462819867033,7.797507210394738,SYN,73.5139834385677,9.804589230791342,686.6384083760081,7946.986524363202,4,1223.9732389480644,15.670871179834815,1.9609027751727024,2.8868852219318537,anomaly
3191,5282091,3387,TCP,60179,2087,293.0512675688475,7.854667178239891,ACK,36.786037408653925,35.708872555337315,236.52346059297344,3665.0799770572617,49,1429.6084900371516,288.3393562430105,1.2226327961853722,2.7460985021341844,normal
3536,4409285,4847,UDP,17935,7456,431.1770178845227,5.584494143404951,FIN,69.61443618407822,91.22694900947216,997.9866368097059,3301.360576820098,48,1342.547418850456,71.12410828717233,1.9763051583871878,1.376579961013028,normal
1860,8013369,4925,TCP,1940,352,101.83517197550373,7.1607466704448335,SYN,2.4185170897779082,56.1101009473634,436.77436568042793,9423.356065324688,18,1442.176416523451,384.67763798760285,1.4968807650465572,3.4733708369652483,normal
2973,4205955,682,UDP,60076,5694,1071.4142511423556,2.497732115885568,FIN,33.14009161038372,27.284159820015034,932.3691424836086,512.1441152735629,21,1442.7292191546496,136.2914846693596,1.9576445513836356,4.446315418009319,normal
2264,5060667,2570,UDP,4598,5022,763.5691527744993,7.804294659236365,SYN,32.5853591040126,95.74857335155068,436.4900723351372,7696.153136855632,48,1933.1312477129638,340.35183129624096,1.5128211953463673,0.22714223349115698,normal
4236,8091736,1221,TCP,37111,3011,186.65244628656214,1.9994939509769525,SYN,75.13469330377498,25.18727330489956,928.8583833107043,4882.626623312064,8,758.3478900886072,326.6495286340929,1.5770739207085205,2.0918112227351804,anomaly
763,2986696,939,ICMP,18814,930,298.9562900363122,1.7078763172716078,ACK,32.14115448653716,90.60486250549663,342.3285870651165,9450.178824354352,6,1769.321806314095,312.17104543570986,1.8242975087995887,2.9716653915386013,normal
3652,8144179,1549,ICMP,18649,4516,198.67508026333383,1.7854807747309103,SYN,63.699386104143215,72.85119768784101,762.9375548092487,3995.3603672175786,20,141.43341877870287,140.80648369322438,1.7503656506654546,2.936311665649627,normal
4184,8827233,922,UDP,6230,969,938.2595720000209,5.011895462907953,SYN,69.16391580867861,74.31158265891983,951.4919922849261,7109.619136354666,2,647.5856303142381,140.8739908160284,1.657642988375557,0.10748138147765869,normal
3572,3302106,653,TCP,57425,5445,186.605027238116,6.466820805026367,SYN,66.1841288755144,76.72899252175999,649.5208714138106,792.3601074660969,45,192.44598579834997,432.89354128625166,1.4752820212306004,1.0607246685845393,normal
4318,1373070,4532,TCP,20541,2095,1143.7093829010632,3.566670245122432,ACK,60.72607442381779,51.150361893663714,680.7895735171273,9294.847013280423,22,1337.2875239160965,16.275592988909224,1.8131945306596453,0.3185352993474864,normal
4798,2594726,511,UDP,50974,2534,79.7408330145672,7.845271914502885,SYN,41.94806808559007,81.64329387426422,111.85738286883064,3510.9724013060663,21,291.5017043900772,98.94609039243937,1.9534054999603883,2.849135712024171,normal
4899,6722308,739,ICMP,51699,3351,411.59489259404353,4.040940966828306,SYN,37.957192790697235,83.78311667749654,479.4777476922619,5287.645300264437,6,1706.843040938888,308.9837496445727,1.1088298072487242,3.230495539470641,normal
1293,8242353,1293,TCP,57385,7721,1341.4666800432653,2.053139855412514,SYN,56.89382177921308,36.68818544593559,887.8878520259196,1470.9679267533745,32,1328.5241992014935,410.3526646575532,1.629060586807395,0.8071133954831532,anomaly
3759,5671706,2128,ICMP,62475,3049,1091.8704112772568,4.261767237302957,FIN,7.306607145948305,40.63410730342115,248.50073786841097,9461.022925080384,6,154.7492620018508,185.58929924970073,1.8793828360805136,1.6717254855169423,normal
1131,4451252,4562,ICMP,38720,6026,155.8040827422472,5.7532601579570795,ACK,87.70616436310108,88.98691513536356,790.4793833633299,6762.406998905945,13,1458.0769943257837,330.187294719292,1.6878012836110017,1.655720679446345,normal
505,9959665,4396,UDP,17129,120,1240.6328515035107,6.825580463530651,FIN,82.70619916000398,52.948196782522906,678.9527869459017,634.080020677511,1,1737.866399788226,283.0066456139158,1.8207463320500032,4.1008136346330195,normal
4974,9250677,3846,UDP,36680,4666,764.9009262332969,4.21137802969615,ACK,35.292086986681774,86.82740609824504,230.75610509313208,1636.5471138749056,22,1356.129914558084,41.62465119619735,1.905554993464087,0.9813504286003754,normal
944,9246234,929,ICMP,3714,6965,1277.8353893948024,5.155247782344173,ACK,57.115093215177495,63.050176714022925,289.96329321528475,4058.3565766622323,24,157.99601027656115,314.6575964960323,1.7758559142677521,2.7460874654150356,normal
1434,8495630,4060,TCP,37883,2420,921.0726729530704,2.8714129851119736,FIN,93.29054212026186,59.763207918155196,433.2852911194902,2246.0330226042906,41,1730.0471420747724,408.81270141352184,1.7453156612282896,3.9168482073794126,normal
2008,5656635,2349,TCP,57458,3391,1038.6578964476453,5.521415684838598,ACK,27.89204294379757,4.067114374508326,133.87792336551837,3115.7931382116726,30,1491.6814345746666,496.2996769467106,1.9682713022275264,4.1495951825562685,normal
3122,4976045,765,UDP,59609,5821,1490.5772625737768,7.901803607652406,ACK,74.50307150179049,28.511545386234225,914.2375841866249,9975.162492674148,22,819.0574937195701,24.523635599344203,1.8773161921024153,3.3361648104808177,normal
2046,471529,1879,ICMP,47752,2363,386.8865415898263,1.343375008114557,FIN,9.19044892477951,50.703707043329494,741.9640290213349,6620.622101783046,44,724.397490799455,333.42850456609534,1.8338400826244965,1.5046434837867957,normal
4335,162445,4482,TCP,56425,372,954.7210834040131,7.205714694936175,SYN,52.813842599626135,59.14440004133539,371.3144590035439,9229.954262913074,12,1011.6583446741362,213.12928104250145,1.1777630244246886,4.117002408395993,normal
554,3835242,517,TCP,1714,2975,717.4660155832277,4.93597751937266,ACK,88.51294381528247,63.41301837107268,306.66884035191214,4414.403911057858,26,1747.4933267819547,14.796065466040588,1.3151268948254762,3.7134084752296315,anomaly
1264,6495503,1446,UDP,26127,7317,107.20533173790258,2.7646906169360994,FIN,55.619219130758275,71.9060596761501,692.6830816092537,7131.794616456622,4,578.9127685521594,311.03686241717054,1.6010804218925805,3.5253009778080533,normal
1581,685029,2585,ICMP,35287,1038,70.9824301791543,7.684227970064805,ACK,62.009029856873035,65.96710979706955,429.9787127332137,4650.933892396758,19,291.8312413582821,69.9893762922614,1.7386040944773322,0.3460036404361858,normal
3490,5338355,3436,TCP,62193,1199,222.88143783589507,4.383480121412292,FIN,90.85629003764487,85.00909403218424,237.043206186022,3349.4229742647385,16,1742.809108625995,195.49775659267695,1.3728934039704292,0.22589175445123225,normal
873,8899978,568,UDP,12109,5213,991.1830237808948,3.321831761713699,SYN,71.82070336493048,30.251563945863825,435.8492454440198,5239.8141503604575,12,149.9507128733736,138.06987531931713,1.183995301808741,3.4798728355308817,normal
978,6982440,3112,TCP,51068,7529,872.3864774744187,2.2704833978958883,ACK,69.89109834220228,64.51542858092336,872.5840133903465,4330.3793136961185,33,1830.8943422637226,186.97006711283868,1.379989268133723,4.724526058157314,normal
183,4000694,4526,TCP,58754,3556,852.4728636874048,2.7111654717966345,SYN,59.05201818719694,6.064791905430858,77.92057017456382,9807.352421938867,21,680.9158691726612,251.4208349354653,1.7939262625224672,3.8708824010344665,anomaly
2155,3309505,3632,TCP,26849,7277,96.19230566597713,6.829943291140098,SYN,63.66587280504942,48.53881765488076,374.6746648090929,5012.047411642368,36,1065.6231332077086,186.0126709198621,1.889660926407236,4.159063076803506,normal
3677,8202428,4409,UDP,11744,3670,730.4893447220102,5.300870065220161,FIN,80.56683697764511,27.53526362923736,962.7160287869937,8130.020015698075,9,351.3614970292333,280.83861658887423,1.9216132835099087,2.729461581440454,anomaly
4830,209944,4067,ICMP,39665,2522,1390.7030858716664,7.392719336418212,ACK,97.94407524642719,38.70782768117491,24.6835240300351,6701.5127361289,39,1814.284441815702,126.93834821409834,1.440980011229733,1.5298848589994891,normal
1902,5187686,3725,UDP,38295,3839,626.5082105004376,2.6237791651045006,ACK,79.7372100468106,36.11161242473095,891.7339143559064,4848.309648452483,42,1524.6888244303689,321.327266039907,1.435284717374177,3.391907114866752,normal
4960,7577472,1311,ICMP,12744,6875,956.1375811932617,1.8479700169423103,ACK,71.04614633107262,6.982637038111134,381.0853615913878,4794.085717416728,45,1855.895614555265,428.3438720211782,1.466036723874612,3.562734668708536,normal
4225,1362303,2165,TCP,47756,999,1180.737079653558,1.04261271682913,ACK,14.418943477539969,47.19793427438618,197.62302252970252,3484.7121589141725,8,1398.1351971245087,119.79285298845407,1.438228522479303,3.3800362787530944,normal
2983,4202765,702,ICMP,1921,5471,1186.691654755737,4.555034263311956,ACK,81.89095835672762,99.46829951116378,24.829949996984702,1159.1198955573554,20,450.91817581041965,258.859835769255,1.6995769467564887,4.73407819302941,normal
3334,7965443,4360,TCP,18118,4854,802.9561194731434,7.988148512673917,FIN,73.8634423724716,30.59466962681188,79.81757338480811,7638.546356479436,10,685.7073056738737,327.85799442944545,1.4224909359187934,1.842223375990137,normal
4348,2895100,1488,TCP,37487,996,1294.0303208333876,5.8647568817304725,ACK,77.27278734472215,73.87845119515681,180.1249305819503,9189.138452685336,32,1025.0122926965994,286.66680429457386,1.1183095429528214,0.2078911193893597,normal
2861,4667805,266,UDP,36478,1391,617.498235377433,3.1587621437560225,SYN,23.87855134608788,55.23104515712313,35.15514599578242,2257.753061135165,28,1253.790590184393,189.1682286341907,1.4951221406190847,4.543137320259473,anomaly
1300,1198162,2440,TCP,24596,2300,1338.6051614379576,7.138010081183202,SYN,90.44092595755184,33.19730475261589,342.49136940910455,9264.167589899054,10,1860.27293093892,324.67785692281666,1.301736859560729,0.8108906030818658,normal
3562,1047161,451,UDP,39570,5917,398.3293912735407,6.472055861915718,ACK,10.630855466339357,9.871098978849696,54.444183230676465,2399.811758776954,8,829.507784999364,23.840641042937353,1.125926424006158,3.489618513543288,anomaly
1306,6675851,1891,ICMP,57944,7785,456.313790136328,1.107906162535775,FIN,26.10759351350271,22.369932175756027,695.2939012260326,5347.783109639374,47,1435.8368416235771,191.25405367825218,1.5237586563806436,4.367290154465695,anomaly
3426,4689482,2656,ICMP,16174,7187,127.02490508855159,6.718023363787157,FIN,66.63932039411577,78.40350040953415,820.7180424020852,3501.8577616586645,33,1925.9168129305615,270.97998517409155,1.285359103278464,1.5576055760930294,normal
3536,8349022,3830,TCP,55189,6265,1203.5936629863102,3.103687300669472,ACK,67.69773191927051,28.622997564445892,888.5892843353807,1233.6369805313564,47,389.5107204893607,20.10044782957369,1.5074676333557608,4.153772051866083,normal
3634,6984604,4687,UDP,64714,5068,654.730092537423,2.047714252085208,SYN,32.019132063781655,15.285945758773464,553.6368991596419,623.0999120599186,49,1739.1482186811415,258.7479265453069,1.349974987949258,1.6669700500945064,normal
1446,1898501,1745,TCP,54688,4596,382.2190901715286,2.584315878159522,ACK,70.45045793406966,33.79853570560663,947.0444457680668,3716.930668227851,13,899.3415337470774,330.5846857751579,1.64333798325239,3.973347061898886,normal
3687,4755619,3745,UDP,17823,5353,386.09590254404054,4.280058630625973,ACK,39.405123227832334,58.82025227054133,15.588996054169172,568.7042590394556,44,1491.6013742657399,382.0117718793921,1.9917896481865633,0.3584510162388914,anomaly
3380,6466377,2655,UDP,10687,127,1357.029914782388,3.974075489476077,ACK,1.017376069934407,70.64285326470991,142.67813894248147,1131.643731624728,35,657.722843600459,65.55329989062089,1.5925087286404984,3.2796625633679293,normal
2753,6130439,28,UDP,63999,7352,1259.1790706685035,3.0222110956195873,FIN,17.098007096450967,39.34911885998842,300.234320923606,1508.7460301000438,29,734.570014705403,495.3767886969305,1.6822063252034931,3.3889190220881926,normal
520,9062826,1134,ICMP,37972,992,852.6197837679158,2.205528255449229,FIN,88.37920924659926,50.31656855075655,791.1341975346944,118.96549117209065,5,151.55312724932566,307.0221736541968,1.9273481819760812,2.4622148921039724,normal
1403,3886250,3995,UDP,38054,1646,943.3606606027955,6.335615527495185,SYN,23.046707161212463,46.03675251131269,886.5352487325185,1617.196936852169,3,1945.6678910172232,187.96495838004168,1.4366003759525825,3.438583410674927,anomaly
2833,8992899,2664,ICMP,28031,723,737.772077297922,7.930768486144419,SYN,12.178123547028715,1.8913316424192614,621.953106793017,5815.0589357459085,37,1645.5598929384903,132.05549868378978,1.2498936048070248,4.616686516063666,normal
2881,4903059,2090,UDP,36307,6498,617.9164871742729,6.444541062937833,ACK,68.53785998738626,40.16444701072898,389.4039809650472,8213.278908749771,41,278.44412005981894,290.71946222487315,1.3545175546374981,3.6719355765914576,anomaly
407,6608912,1557,ICMP,26695,6249,1377.4414777665806,3.0715587737007883,SYN,44.62993779856387,59.14466120703612,669.1871475502032,2014.9565981398914,6,1999.0667117611715,442.0387071116197,1.4625154466430943,4.806867184633452,normal
3069,5574694,871,ICMP,26409,6897,232.138420104438,2.7136627298849336,ACK,79.86250270336679,57.42452692516034,189.09037830412245,900.6387780902528,48,1249.5467346855887,265.07704410926874,1.6805159131302545,2.248575446121838,normal
717,5229566,164,ICMP,12260,894,656.7478450885305,2.5236611324615676,SYN,86.28304852201303,75.22698827509043,463.29531165070773,7322.190564515135,42,1722.0844121323278,334.12130724643055,1.104129226486749,2.646170751202746,anomaly
4518,720407,3504,TCP,23048,5563,549.6147665824192,1.956865521423254,ACK,84.75289886133592,67.36721513309854,512.468657340057,180.81084342643874,16,226.655450227951,185.2712553748745,1.868044893290286,1.3260560992161572,anomaly
1195,2539143,914,UDP,47896,7800,772.3185443641652,4.859313847846108,FIN,31.987912700492434,28.40387291449922,113.82250880110246,7368.204810160174,35,839.957239134655,200.1946211635966,1.1684845757448474,4.9281523223263335,normal
4235,338913,1279,TCP,40408,3829,713.5662180905039,5.237802603673409,ACK,51.049047858848255,26.3087234843373,43.533933619390226,1398.0606350821247,18,1372.3371323768588,150.22580182822708,1.9105896340266955,0.2851323084547492,normal
3769,329821,414,UDP,18400,2431,802.3898208940681,5.938518624641961,FIN,65.36403173004945,46.95003800827998,752.6044423766447,2360.0221149820945,11,302.2240655294329,355.7622742404375,1.9544910690844088,1.7995158839078835,normal
2795,3888008,853,UDP,59649,2127,252.88251697914143,5.761493596535676,FIN,32.876325641128275,73.56399710444383,539.3592956869114,1288.6921177914924,23,1028.9153934426013,186.00190117411688,1.9910925147009206,1.4955088521953783,normal
589,6726275,1792,TCP,38162,3573,794.0551771942518,3.0463331789836774,SYN,5.068832219948796,10.288903351020474,338.9163148591561,2548.6477548088055,47,941.0879616338689,103.45103798020723,1.82855916596619,1.9386934485089966,normal
2829,3616652,1574,ICMP,19181,1293,401.5072801364558,3.312177037777926,SYN,50.07077384739499,94.88433172058008,442.8563453445386,8001.94179077177,11,510.4764264998015,191.00627987145657,1.2276699733461374,4.589412123994129,normal
4186,5194734,1194,UDP,20969,579,317.28045603287734,5.770601748096365,FIN,2.2690150130937754,54.77215924693673,958.1263791108632,1412.18664073825,29,670.5126881184242,428.37533183805056,1.7355503389026676,1.846508991601889,normal
4885,8458411,756,ICMP,37608,136,144.00961723997727,3.446133485485398,ACK,95.11391684786877,31.33443109841657,391.0646341948111,9942.239759705986,42,1937.5248735404666,371.7435013526925,1.282989161547359,4.5857134969730025,normal
3825,7773580,1735,TCP,24041,7926,1155.8462101964044,2.4883623273351914,ACK,79.87168096122961,69.64573185726117,112.44443438723535,3338.2679833681395,27,648.4321234188784,173.9740137871463,1.9074150520223636,2.1224609196993813,normal
2558,808744,3198,ICMP,2780,4989,669.7907852420119,3.620353075877177,SYN,20.008967875835857,5.427855808067077,468.9661577677103,9227.484442532455,9,505.50965453998094,454.3363927699842,1.3849453330898103,4.275296158408839,normal
